asset_id,date,energy_kwh,availability_pct,avg_wind_speed_ms,irradiance_wm2,temperature_c,fault_code,fault_description
WT-015,2024-02-27,22080.9,100,9.9,,15.2,,
WT-015,2024-02-28,9669.2,97.4,7.7,,1.7,,
WT-015,2024-02-29,19276.0,90.8,9.7,,5.7,,
WT-015,2024-03-01,25754.0,97.1,10.5,,19.1,,
WT-015,2024-03-02,16021.8,90.6,9.3,,13.4,,
WT-015,2024-03-03,26344.6,90.9,10.7,,9.0,,
WT-015,2024-03-04,10497.1,100,7.6,,-8.8,,
WT-015,2024-03-05,20055.3,77.1,10.2,,1.2,E-2002,Power curve deviation — output 15% below expected at reference wind speed
WT-015,2024-03-06,38754.4,96.0,14.2,,1.3,,
WT-015,2024-03-07,17588.1,90.9,9.5,,5.4,,
WT-015,2024-03-08,11544.9,94.1,8.0,,5.6,,
WT-015,2024-03-09,4896.2,96.1,6.2,,11.7,,
WT-015,2024-03-10,13437.3,83.0,9.1,,5.7,E-5002,Main circuit breaker trip — overvoltage protection activated
WT-015,2024-03-11,6883.0,96.1,7.0,,13.7,,
WT-015,2024-03-12,24059.6,96.6,10.2,,-0.6,,
WT-015,2024-03-13,34797.1,93.6,11.8,,-0.0,,
WT-015,2024-03-14,13401.1,91.1,8.6,,14.5,,
WT-015,2024-03-15,10304.3,100,7.8,,7.5,,
WT-015,2024-03-16,29224.5,98.7,10.8,,14.7,,
WT-015,2024-03-17,13289.3,91.3,8.6,,8.0,,
WT-015,2024-03-18,9866.7,96.3,7.6,,10.8,,
WT-015,2024-03-19,4425.4,93.6,6.1,,11.1,,
WT-015,2024-03-20,29436.7,98.0,11.1,,14.6,,
WT-015,2024-03-21,15313.5,95.1,8.8,,7.0,,
WT-015,2024-03-22,11136.7,93.1,8.1,,8.1,,
WT-015,2024-03-23,34149.6,90.4,11.8,,4.2,,
WT-015,2024-03-24,13758.5,95.7,8.7,,5.6,,
WT-015,2024-03-25,10867.6,96.5,7.8,,3.5,,
WT-015,2024-03-26,34635.3,93.9,13.0,,14.4,,
WT-015,2024-03-27,26539.3,95.3,10.5,,3.0,,
WT-015,2024-03-28,36522.2,96.4,12.1,,7.0,,
WT-015,2024-03-29,11617.2,96.9,8.0,,10.0,,
WT-015,2024-03-30,21944.4,96.2,10.1,,12.8,,
WT-015,2024-03-31,22905.6,91.5,10.1,,7.6,,
WT-015,2024-04-01,5071.7,92.4,6.5,,8.8,,
WT-015,2024-04-02,25257.0,97.0,10.2,,-6.0,,
WT-015,2024-04-03,13921.1,94.1,8.5,,15.8,,
WT-015,2024-04-05,5958.0,94.6,6.6,,18.2,,
WT-015,2024-04-06,12966.2,88.1,8.6,,3.2,,
WT-015,2024-04-08,0,98.7,2.6,,13.6,,
WT-015,2024-04-09,19339.4,94.0,9.8,,-3.8,,
WT-015,2024-04-10,13953.9,91.0,8.8,,8.0,,
WT-015,2024-04-11,30319.0,99.2,10.8,,17.0,,
WT-015,2024-04-12,13333.2,99.2,8.4,,21.3,,
WT-015,2024-04-13,26057.5,97.4,10.4,,8.8,,
WT-015,2024-04-14,9331.4,91.7,7.7,,6.2,,
WT-015,2024-04-15,26580.3,97.4,10.8,,29.6,,
WT-015,2024-04-16,11627.4,91.3,8.1,,4.2,,
WT-015,2024-04-17,4943.4,90.3,6.5,,3.9,,
WT-015,2024-04-18,14295.6,92.4,8.8,,5.7,,
WT-015,2024-04-19,4381.9,98.0,6.1,,6.5,,
WT-015,2024-04-20,2891.8,95.9,5.5,,28.4,,
WT-015,2024-04-21,22131.0,95.0,10.1,,16.3,,
WT-015,2024-04-22,3493.1,91.1,5.9,,12.2,,
WT-015,2024-04-23,4298.1,78.0,6.3,,29.4,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-015,2024-04-24,7610.5,95.5,7.0,,18.0,,
WT-015,2024-04-25,7697.8,100,7.1,,4.0,,
WT-015,2024-04-26,17699.8,99.2,9.2,,24.0,,
WT-015,2024-04-27,20527.9,94.4,9.7,,13.5,,
WT-015,2024-04-28,10656.2,92.7,7.9,,19.3,,
WT-015,2024-04-29,26659.7,99.0,10.4,,4.7,,
WT-015,2024-04-30,5427.4,92.8,6.6,,23.3,,
WT-015,2024-05-01,2620.6,93.2,5.5,,30.8,,
WT-015,2024-05-02,5447.0,95.6,6.5,,22.6,,
WT-015,2024-05-03,9598.0,95.0,7.7,,8.0,,
WT-015,2024-05-04,15092.9,90.6,8.9,,22.2,,
WT-015,2024-05-05,16239.9,100,8.8,,13.6,,
WT-015,2024-05-06,17592.1,87.3,9.5,,30.7,,
WT-015,2024-05-07,7017.6,88.0,7.2,,7.1,,
WT-015,2024-05-08,16472.5,95.2,8.9,,34.1,,
WT-015,2024-05-09,10904.7,100,7.8,,33.3,,
WT-015,2024-05-10,529.6,92.8,4.1,,17.0,,
WT-015,2024-05-11,9198.6,90.6,7.7,,31.5,,
WT-015,2024-05-12,17.8,92.4,3.2,,15.4,,
WT-015,2024-05-13,6446.9,91.4,6.8,,19.4,,
WT-015,2024-05-14,12608.5,97.8,8.1,,1.5,,
WT-015,2024-05-15,2680.8,96.9,5.5,,35.2,,
WT-015,2024-05-16,13571.3,98.1,8.3,,42.3,,
WT-015,2024-05-17,3632.1,95.6,5.8,,19.1,,
WT-015,2024-05-18,5030.6,91.8,6.5,,33.2,,
WT-015,2024-05-19,10510.0,96.3,7.7,,20.5,,
WT-015,2024-05-20,6864.8,100,6.8,,29.8,,
WT-015,2024-05-21,12778.1,82.9,9.1,,6.6,E-5002,Main circuit breaker trip — overvoltage protection activated
WT-015,2024-05-22,8118.2,96.9,7.2,,5.0,,
WT-015,2024-05-23,5269.1,95.9,6.4,,5.8,,
WT-015,2024-05-24,6421.7,93.7,6.8,,12.0,,
WT-015,2024-05-25,1690.8,100,4.9,,21.8,,
WT-015,2024-05-26,146.6,91.9,3.6,,13.7,,
WT-015,2024-05-27,7014.7,99.4,6.9,,6.2,,
WT-015,2024-05-28,599.8,91.9,4.2,,46.8,,
WT-015,2024-05-30,10998.2,97.7,8.0,,12.2,,
WT-015,2024-05-31,6341.4,97.6,6.6,,7.1,,
WT-015,2024-06-01,7062.3,96.9,6.9,,29.1,,
WT-015,2024-06-02,1085.8,89.1,4.6,,18.1,,
WT-015,2024-06-03,15586.0,93.0,9.1,,24.3,,
WT-015,2024-06-04,1030.0,93.0,4.5,,41.1,,
WT-015,2024-06-05,74.8,94.8,3.4,,27.7,,
WT-015,2024-06-06,0,95.6,2.6,,22.4,,
WT-015,2024-06-07,2754.0,96.9,5.4,,11.6,,
WT-015,2024-06-09,13016.1,96.4,8.2,,31.3,,
WT-015,2024-06-10,2285.6,95.5,5.2,,27.7,,
WT-015,2024-06-11,8198.7,79.7,7.7,,17.4,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-015,2024-06-12,0,92.9,2.9,,20.5,,
WT-015,2024-06-13,8376.1,94.9,7.2,,-5.9,,
WT-015,2024-06-15,2258.8,96.9,5.2,,-7.1,,
WT-015,2024-06-16,9901.2,97.3,7.8,,27.2,,
WT-015,2024-06-17,12739.9,93.3,8.4,,12.5,,
WT-015,2024-06-18,19.8,100,3.2,,0.3,,
WT-015,2024-06-19,9389.0,88.8,7.7,,26.5,,
WT-015,2024-06-21,18607.7,91.3,9.5,,32.7,,
WT-015,2024-06-22,1162.1,94.2,4.6,,13.0,,
WT-015,2024-06-23,637.4,97.3,4.2,,28.3,,
WT-015,2024-06-24,1663.1,93.3,4.9,,22.3,,
WT-015,2024-06-25,2739.1,87.2,5.5,,24.4,,
WT-015,2024-06-26,10629.4,95.8,8.0,,0.5,,
WT-015,2024-06-27,6059.3,89.9,6.8,,19.4,,
WT-015,2024-06-28,3369.5,99.6,5.7,,6.7,,
WT-015,2024-06-29,8114.3,92.2,7.2,,17.5,,
WT-015,2024-06-30,5766.0,89.7,6.7,,29.2,,
WT-016,2024-01-01,26376.4,92.4,9.1,,3.6,,
WT-016,2024-01-02,29968.2,96.1,9.1,,2.6,,
WT-016,2024-01-03,20604.6,100,8.1,,5.1,,
WT-016,2024-01-04,36050.9,94.0,10.0,,2.5,,
WT-016,2024-01-05,31715.4,84.9,10.6,,5.5,E-4001,Yaw system fault — nacelle heading error >10°
WT-016,2024-01-06,26385.5,92.9,9.2,,3.6,,
WT-016,2024-01-07,41143.6,100,10.0,,1.9,,
WT-016,2024-01-08,37838.8,94.2,10.0,,4.0,,
WT-016,2024-01-09,12478.9,98.4,7.1,,3.4,,
WT-016,2024-01-10,16855.1,91.9,7.9,,12.2,,
WT-016,2024-01-11,61906.7,94.9,13.7,,8.4,,
WT-016,2024-01-12,53376.4,89.4,13.4,,12.0,,
WT-016,2024-01-13,27765.4,93.9,9.2,,2.3,,
WT-016,2024-01-14,59773.9,91.4,12.9,,10.3,,
WT-016,2024-01-15,45362.7,93.0,10.9,,11.4,,
WT-016,2024-01-16,34252.0,81.9,10.5,,7.2,E-4001,Yaw system fault — nacelle heading error >10°
WT-016,2024-01-17,48471.0,95.4,10.9,,6.0,,
WT-016,2024-01-18,23144.0,61.9,9.6,,-0.3,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-016,2024-01-19,46639.0,92.4,11.0,,3.9,,
WT-016,2024-01-20,7664.5,89.6,6.2,,0.6,,
WT-016,2024-01-21,8201.0,90.1,6.3,,2.2,,
WT-016,2024-01-22,58399.1,93.2,12.1,,4.9,,
WT-016,2024-01-23,60612.9,94.0,12.0,,3.6,,
WT-016,2024-01-24,18179.9,95.5,7.9,,4.6,,
WT-016,2024-01-25,59493.7,96.5,12.4,,3.1,,
WT-016,2024-01-26,35701.4,100,9.7,,4.3,,
WT-016,2024-01-27,49281.0,94.2,11.3,,9.3,,
WT-016,2024-01-28,30996.0,96.7,9.5,,8.0,,
WT-016,2024-01-29,44184.3,96.1,10.7,,5.4,,
WT-016,2024-01-30,55801.7,92.8,13.7,,5.1,,
WT-016,2024-01-31,28340.5,93.1,9.1,,3.4,,
WT-016,2024-02-01,64469.5,96.0,13.4,,6.9,,
WT-016,2024-02-02,33853.1,95.3,9.6,,-1.5,,
WT-016,2024-02-03,23229.0,99.4,8.6,,13.5,,
WT-016,2024-02-04,61988.1,100,12.8,,2.5,,
WT-016,2024-02-05,3661.8,95.3,5.2,,-6.0,,
WT-016,2024-02-06,54078.1,89.6,12.2,,2.4,,
WT-016,2024-02-07,21376.2,100,8.3,,9.5,,
WT-016,2024-02-08,42280.1,88.0,11.0,,3.5,,
WT-016,2024-02-09,46178.5,68.3,11.5,,6.9,E-5001,Transformer oil temperature warning — 85°C threshold reached
WT-016,2024-02-10,39255.4,100,10.3,,9.0,,
WT-016,2024-02-11,54768.2,91.0,12.6,,3.2,,
WT-016,2024-02-12,57147.1,98.2,11.6,,10.4,,
WT-016,2024-02-13,35839.2,97.9,9.8,,9.4,,
WT-016,2024-02-14,26837.4,87.8,9.2,,-3.3,,
WT-016,2024-02-15,47624.4,91.9,11.0,,9.9,,
WT-016,2024-02-16,57413.0,93.0,11.7,,4.3,,
WT-016,2024-02-17,6981.1,93.4,6.0,,5.3,,
WT-016,2024-02-18,19617.3,94.8,8.0,,10.5,,
WT-016,2024-02-19,14688.6,94.3,7.6,,2.4,,
WT-016,2024-02-20,34042.2,96.8,9.5,,8.8,,
WT-016,2024-02-21,35583.5,97.4,9.6,,8.4,,
WT-016,2024-02-22,60510.2,91.8,13.3,,16.2,,
WT-016,2024-02-23,59821.5,93.7,11.9,,0.9,,
WT-016,2024-02-24,62524.0,98.6,11.7,,5.7,,
WT-016,2024-02-25,61138.3,97.6,12.9,,9.7,,
WT-016,2024-02-26,50529.9,97.0,11.3,,11.9,,
WT-016,2024-02-27,14227.7,75.8,7.7,,4.2,E-1001,Gearbox overheating — coolant flow below threshold
WT-016,2024-02-28,43079.4,91.6,10.8,,8.1,,
WT-016,2024-02-29,27694.7,95.7,9.2,,7.1,,
WT-016,2024-03-01,56257.6,91.4,11.7,,4.4,,
WT-016,2024-03-02,35890.5,98.1,9.8,,17.6,,
WT-016,2024-03-03,30257.5,100,9.1,,10.7,,
WT-016,2024-03-04,22744.1,89.3,8.8,,5.7,,
WT-016,2024-03-05,15273.6,95.0,7.5,,2.5,,
WT-016,2024-03-06,59939.2,89.3,12.3,,12.1,,
WT-016,2024-03-07,38624.1,94.4,10.2,,5.6,,
WT-016,2024-03-08,44222.4,95.2,10.6,,5.5,,
WT-016,2024-03-09,61021.2,94.3,12.5,,11.3,,
WT-016,2024-03-11,42040.9,92.2,10.8,,14.1,,
WT-016,2024-03-12,37283.1,93.8,10.2,,12.2,,
WT-016,2024-03-13,44817.7,96.5,10.6,,5.3,,
WT-016,2024-03-14,55045.7,99.3,11.2,,0.7,,
WT-016,2024-03-15,5833.8,100,5.7,,8.6,,
WT-016,2024-03-16,39758.4,97.1,10.3,,10.8,,
WT-016,2024-03-17,23754.6,94.8,8.7,,13.5,,
WT-016,2024-03-18,62661.0,92.7,15.3,,13.4,,
WT-016,2024-03-19,27163.5,92.6,9.2,,9.0,,
WT-016,2024-03-20,33766.6,92.6,10.0,,15.3,,
WT-016,2024-03-21,6780.2,91.1,6.1,,16.2,,
WT-016,2024-03-22,53600.9,92.7,11.7,,6.8,,
WT-016,2024-03-23,55178.8,95.8,11.4,,5.6,,
WT-016,2024-03-24,48045.3,93.9,11.2,,5.4,,
WT-016,2024-03-25,51357.7,99.3,11.1,,6.6,,
WT-016,2024-03-26,34617.6,97.7,9.9,,6.8,,
WT-016,2024-03-27,48010.3,87.8,11.1,,4.2,,
WT-016,2024-03-28,50443.9,96.7,11.0,,5.7,,
WT-016,2024-03-29,19723.5,89.6,8.4,,16.3,,
WT-016,2024-03-30,888.7,97.9,4.1,,3.8,,
WT-016,2024-03-31,52716.4,88.9,11.8,,18.4,,
WT-016,2024-04-01,11678.5,91.2,7.1,,29.2,,
WT-016,2024-04-02,5961.9,93.8,5.8,,20.3,,
WT-016,2024-04-03,25102.0,84.2,9.3,,25.7,E-5002,Main circuit breaker trip — overvoltage protection activated
WT-016,2024-04-04,16605.1,91.8,7.9,,12.6,,
WT-016,2024-04-05,22107.0,91.2,8.4,,7.4,,
WT-016,2024-04-06,17330.7,91.9,8.0,,3.0,,
WT-016,2024-04-07,12978.3,95.7,7.1,,21.2,,
WT-016,2024-04-08,14004.6,100,7.1,,10.5,,
WT-016,2024-04-09,13218.2,96.7,7.1,,24.4,,
WT-016,2024-04-10,56864.2,90.2,12.1,,19.2,,
WT-016,2024-04-12,65723.0,97.5,12.1,,8.8,,
WT-016,2024-04-13,14514.9,94.2,7.3,,13.6,,
WT-016,2024-04-14,30342.3,94.9,9.2,,1.9,,
WT-016,2024-04-15,27681.4,96.5,8.9,,22.2,,
WT-016,2024-04-16,15064.8,93.5,7.5,,17.6,,
WT-016,2024-04-17,4036.3,96.9,5.3,,2.4,,
WT-016,2024-04-18,36843.0,97.4,10.0,,11.5,,
WT-016,2024-04-19,8667.0,100,6.3,,15.9,,
WT-016,2024-04-20,24369.2,96.8,8.7,,2.8,,
WT-016,2024-04-21,6985.3,96.7,6.1,,11.6,,
WT-016,2024-04-22,29782.0,99.8,9.0,,10.1,,
WT-016,2024-04-23,18171.2,92.6,7.9,,-0.0,,
WT-016,2024-04-24,36694.6,97.7,10.1,,12.7,,
WT-016,2024-04-25,26811.0,91.3,9.1,,11.2,,
WT-016,2024-04-26,41838.7,75.6,11.9,,16.6,E-1001,Gearbox overheating — coolant flow below threshold
WT-016,2024-04-27,15221.1,89.7,7.5,,-1.6,,
WT-016,2024-04-28,13243.2,90.6,7.4,,27.4,,
WT-016,2024-04-29,40728.4,90.0,10.7,,19.0,,
WT-016,2024-04-30,11817.1,95.4,6.9,,17.7,,
WT-016,2024-05-01,23820.1,94.3,8.5,,12.6,,
WT-016,2024-05-02,3673.0,90.6,5.3,,27.8,,
WT-016,2024-05-03,14657.7,89.9,7.5,,11.5,,
WT-016,2024-05-04,34929.9,100,9.7,,4.4,,
WT-016,2024-05-05,40232.1,96.2,10.1,,32.9,,
WT-016,2024-05-06,19407.9,91.1,8.1,,31.9,,
WT-016,2024-05-07,22664.3,93.4,8.7,,7.1,,
WT-016,2024-05-08,7020.5,100,5.9,,20.3,,
WT-016,2024-05-10,1905.4,95.7,4.6,,28.3,,
WT-016,2024-05-11,11016.8,92.8,6.8,,8.4,,
WT-016,2024-05-12,16887.6,95.3,7.8,,15.1,,
WT-016,2024-05-13,37330.0,93.0,10.2,,3.3,,
WT-016,2024-05-14,19770.0,80.9,8.9,,13.5,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-016,2024-05-15,5334.3,92.9,5.7,,19.4,,
WT-016,2024-05-16,11743.4,97.1,6.8,,18.9,,
WT-016,2024-05-17,25679.7,92.0,9.1,,15.1,,
WT-016,2024-05-18,9682.0,95.2,6.5,,34.7,,
WT-016,2024-05-19,4318.5,93.4,5.5,,29.5,,
WT-016,2024-05-20,12083.0,97.0,6.9,,13.5,,
WT-016,2024-05-21,5725.2,96.3,5.7,,9.0,,
WT-016,2024-05-22,17092.3,91.3,7.9,,7.8,,
WT-016,2024-05-23,21466.0,99.8,8.2,,32.0,,
WT-016,2024-05-24,5063.1,78.5,5.9,,10.8,E-5002,Main circuit breaker trip — overvoltage protection activated
WT-016,2024-05-25,17180.7,96.6,7.9,,21.1,,
WT-016,2024-05-26,19219.8,91.6,8.0,,19.1,,
WT-016,2024-05-27,31858.8,93.1,9.5,,29.1,,
WT-016,2024-05-28,14729.0,93.1,7.5,,32.5,,
WT-016,2024-05-29,367.6,90.6,3.7,,34.4,,
WT-016,2024-05-30,24059.5,71.4,9.5,,15.7,E-4002,Blade pitch actuator slow response — emergency feather engaged
WT-016,2024-05-31,21671.4,99.4,8.3,,16.7,,
WT-016,2024-06-01,24042.9,100,8.5,,33.3,,
WT-016,2024-06-02,2191.1,75.4,5.1,,11.9,E-4001,Yaw system fault — nacelle heading error >10°
WT-016,2024-06-03,17836.7,93.0,8.0,,25.5,,
WT-016,2024-06-04,0,89.9,3.0,,6.6,,
WT-016,2024-06-05,4418.7,98.2,5.4,,15.4,,
WT-016,2024-06-06,7995.8,100,6.1,,21.0,,
WT-016,2024-06-07,2219.0,98.8,4.7,,11.2,,
WT-016,2024-06-08,8645.5,92.4,6.4,,27.4,,
WT-016,2024-06-09,3366.7,100,5.1,,4.3,,
WT-016,2024-06-10,2740.4,91.2,5.0,,31.6,,
WT-016,2024-06-11,11086.6,86.9,6.9,,25.4,,
WT-016,2024-06-12,10258.2,90.8,6.7,,20.1,,
WT-016,2024-06-14,18097.9,93.3,7.9,,18.5,,
WT-016,2024-06-15,20669.6,95.8,8.1,,13.4,,
WT-016,2024-06-16,7531.9,92.3,6.2,,31.3,,
WT-016,2024-06-17,8488.8,96.0,6.4,,11.8,,
WT-016,2024-06-18,12637.0,91.5,7.1,,11.2,,
WT-016,2024-06-19,5261.6,96.5,5.7,,19.9,,
WT-016,2024-06-20,983.9,90.4,4.2,,18.3,,
WT-016,2024-06-21,25814.3,87.4,9.1,,1.3,,
WT-016,2024-06-22,18125.8,97.6,7.9,,18.0,,
WT-016,2024-06-23,4566.6,98.1,5.5,,23.9,,
WT-016,2024-06-24,26109.8,94.4,8.8,,28.7,,
WT-016,2024-06-25,27225.7,100,9.0,,13.8,,
WT-016,2024-06-26,10449.7,97.5,6.7,,22.3,,
WT-016,2024-06-27,2670.0,76.3,5.1,,31.2,E-4001,Yaw system fault — nacelle heading error >10°
WT-016,2024-06-28,0,93.9,3.0,,41.2,,
WT-016,2024-06-29,26781.8,97.8,8.9,,24.7,,
WT-016,2024-06-30,5791.5,92.8,5.9,,43.4,,
WT-017,2024-01-01,41846.5,87.7,11.9,,7.3,,
WT-017,2024-01-02,9622.4,97.4,6.9,,10.4,,
WT-017,2024-01-03,30056.7,96.8,9.8,,3.9,,
WT-017,2024-01-04,15250.8,86.2,8.4,,11.3,,
WT-017,2024-01-05,27504.5,97.6,9.7,,10.1,,
WT-017,2024-01-06,30487.5,87.2,10.7,,7.6,,
WT-017,2024-01-07,8532.6,95.7,6.7,,2.9,,
WT-017,2024-01-08,50904.0,94.2,13.4,,6.4,,
WT-017,2024-01-09,7409.0,92.1,6.5,,6.0,,
WT-017,2024-01-10,28754.4,95.3,9.9,,4.6,,
WT-017,2024-01-11,33639.7,88.9,10.6,,6.1,,
WT-017,2024-01-12,23897.9,98.2,9.3,,10.5,,
WT-017,2024-01-13,35408.1,89.8,10.7,,5.2,,
WT-017,2024-01-14,52020.7,100,13.6,,9.9,,
WT-017,2024-01-15,25913.7,96.7,9.4,,0.5,,
WT-017,2024-01-16,9817.9,92.2,7.1,,8.7,,
WT-017,2024-01-17,15116.5,90.6,8.2,,6.4,,
WT-017,2024-01-18,21701.9,96.5,8.9,,1.6,,
WT-017,2024-01-19,22915.8,97.6,9.1,,5.1,,
WT-017,2024-01-20,1360.6,89.3,4.6,,7.2,,
WT-017,2024-01-21,29650.9,95.6,10.0,,6.5,,
WT-017,2024-01-22,15222.4,71.2,9.3,,3.7,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-017,2024-01-23,24404.1,95.9,9.3,,5.9,,
WT-017,2024-01-24,31727.6,91.0,10.6,,2.3,,
WT-017,2024-01-25,24612.2,90.9,9.7,,7.9,,
WT-017,2024-01-26,39715.3,95.7,11.3,,9.1,,
WT-017,2024-01-27,34996.4,97.7,10.6,,3.1,,
WT-017,2024-01-28,47195.6,96.3,12.7,,3.9,,
WT-017,2024-01-29,27870.7,92.8,10.0,,3.5,,
WT-017,2024-01-30,50282.6,97.2,13.3,,2.4,,
WT-017,2024-02-01,27089.1,94.5,9.8,,4.1,,
WT-017,2024-02-02,8082.0,95.3,6.6,,3.4,,
WT-017,2024-02-03,23757.2,92.9,9.4,,5.5,,
WT-017,2024-02-04,19513.9,92.6,8.8,,8.3,,
WT-017,2024-02-05,50377.1,100,11.9,,8.3,,
WT-017,2024-02-06,26786.3,98.0,9.8,,10.8,,
WT-017,2024-02-07,39802.9,98.9,11.2,,3.3,,
WT-017,2024-02-08,49572.0,99.5,13.3,,8.1,,
WT-017,2024-02-09,29944.0,97.6,9.9,,8.8,,
WT-017,2024-02-10,9469.3,93.3,7.1,,13.0,,
WT-017,2024-02-11,15075.2,90.8,8.3,,5.0,,
WT-017,2024-02-12,12053.0,84.9,8.2,,11.4,E-5002,Main circuit breaker trip — overvoltage protection activated
WT-017,2024-02-13,47417.6,97.0,12.4,,12.2,,
WT-017,2024-02-14,51145.1,95.0,13.7,,2.1,,
WT-017,2024-02-15,39146.3,98.1,11.0,,2.8,,
WT-017,2024-02-16,25778.2,91.3,9.8,,4.4,,
WT-017,2024-02-17,50454.6,94.6,13.1,,6.2,,
WT-017,2024-02-18,20897.6,86.9,9.2,,6.6,,
WT-017,2024-02-19,23682.1,97.9,9.1,,3.8,,
WT-017,2024-02-20,38867.8,92.8,11.1,,12.6,,
WT-017,2024-02-21,21606.7,93.6,9.2,,13.1,,
WT-017,2024-02-22,16023.5,100,8.2,,7.4,,
WT-017,2024-02-23,38208.2,100,10.9,,2.1,,
WT-017,2024-02-24,29079.2,94.5,10.0,,4.9,,
WT-017,2024-02-25,27438.5,90.3,9.9,,2.9,,
WT-017,2024-02-26,11381.3,82.7,8.0,,6.5,E-2001,SCADA communication timeout — data gap logged
WT-017,2024-02-27,21740.2,93.0,9.3,,15.7,,
WT-017,2024-02-28,21050.3,74.3,9.9,,10.3,E-1001,Gearbox overheating — coolant flow below threshold
WT-017,2024-02-29,17197.3,94.5,8.3,,11.2,,
WT-017,2024-03-01,18257.4,95.8,8.4,,6.6,,
WT-017,2024-03-02,10113.6,96.3,7.1,,13.9,,
WT-017,2024-03-03,7432.2,97.0,6.4,,16.2,,
WT-017,2024-03-04,47027.7,91.7,11.8,,12.7,,
WT-017,2024-03-05,48280.8,90.0,13.0,,9.5,,
WT-017,2024-03-06,22001.3,89.0,9.4,,5.7,,
WT-017,2024-03-07,28784.9,100,9.9,,19.3,,
WT-017,2024-03-08,29652.7,97.4,9.9,,15.5,,
WT-017,2024-03-09,38018.6,93.7,10.9,,12.7,,
WT-017,2024-03-10,6806.1,95.8,6.3,,10.8,,
WT-017,2024-03-11,22585.3,91.2,9.3,,15.1,,
WT-017,2024-03-12,24968.1,94.8,9.3,,7.3,,
WT-017,2024-03-13,23065.7,95.6,9.2,,2.1,,
WT-017,2024-03-14,10126.9,96.0,7.2,,15.5,,
WT-017,2024-03-15,22062.4,92.1,9.1,,8.6,,
WT-017,2024-03-16,46078.0,94.6,13.2,,5.6,,
WT-017,2024-03-17,36613.7,93.4,10.7,,12.1,,
WT-017,2024-03-18,20908.9,97.1,8.8,,-0.0,,
WT-017,2024-03-19,8529.1,78.3,7.1,,4.8,E-5001,Transformer oil temperature warning — 85°C threshold reached
WT-017,2024-03-20,13675.8,92.6,7.8,,14.6,,
WT-017,2024-03-21,43784.7,93.0,11.6,,18.8,,
WT-017,2024-03-22,48286.6,95.1,12.9,,7.2,,
WT-017,2024-03-23,10937.9,96.7,7.3,,6.1,,
WT-017,2024-03-24,12003.8,92.4,7.6,,6.3,,
WT-017,2024-03-25,31462.0,93.4,10.2,,7.0,,
WT-017,2024-03-26,30904.6,80.3,11.1,,14.4,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-017,2024-03-27,26872.9,100,9.7,,10.7,,
WT-017,2024-03-28,3410.2,100,5.4,,4.0,,
WT-017,2024-03-30,36331.0,94.1,10.9,,20.3,,
WT-017,2024-03-31,9980.9,93.5,7.1,,17.0,,
WT-017,2024-04-01,5956.3,96.8,6.1,,4.7,,
WT-017,2024-04-02,38863.0,75.1,12.6,,0.2,E-5001,Transformer oil temperature warning — 85°C threshold reached
WT-017,2024-04-03,36046.3,96.2,10.6,,25.7,,
WT-017,2024-04-04,2815.0,91.1,5.2,,13.1,,
WT-017,2024-04-05,17195.9,93.8,8.3,,23.9,,
WT-017,2024-04-06,2260.7,93.3,4.9,,4.5,,
WT-017,2024-04-07,25502.6,94.9,9.7,,12.4,,
WT-017,2024-04-08,15845.7,94.3,8.3,,14.0,,
WT-017,2024-04-09,7213.2,95.9,6.5,,31.8,,
WT-017,2024-04-10,15445.7,94.4,8.1,,3.9,,
WT-017,2024-04-11,681.5,84.2,4.3,,7.0,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-017,2024-04-12,10995.3,98.9,7.1,,26.1,,
WT-017,2024-04-13,45884.0,96.1,12.1,,10.7,,
WT-017,2024-04-14,12843.9,92.7,7.6,,13.6,,
WT-017,2024-04-15,30881.3,93.5,10.3,,27.6,,
WT-017,2024-04-16,36947.2,100,10.5,,7.2,,
WT-017,2024-04-17,16848.8,97.1,8.3,,19.5,,
WT-017,2024-04-18,29483.7,91.4,10.4,,14.0,,
WT-017,2024-04-19,29341.2,100,9.7,,0.5,,
WT-017,2024-04-20,49898.7,100,11.9,,8.3,,
WT-017,2024-04-21,23586.9,91.7,9.3,,7.1,,
WT-017,2024-04-22,28621.3,99.7,9.9,,16.4,,
WT-017,2024-04-23,13641.6,98.1,7.7,,20.3,,
WT-017,2024-04-24,50028.3,97.6,12.8,,9.0,,
WT-017,2024-04-25,9898.7,92.3,7.2,,15.8,,
WT-017,2024-04-26,21207.8,92.1,8.9,,12.2,,
WT-017,2024-04-27,1767.6,96.0,4.7,,10.7,,
WT-017,2024-04-28,10606.3,95.7,7.1,,12.3,,
WT-017,2024-04-29,17297.7,97.3,8.3,,15.0,,
WT-017,2024-04-30,29185.9,96.0,9.8,,3.3,,
WT-017,2024-05-01,10128.0,90.9,7.1,,17.2,,
WT-017,2024-05-02,8852.9,96.7,6.8,,21.0,,
WT-017,2024-05-03,20226.0,93.8,9.0,,9.9,,
